GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0003955,GO:0003955,13/6474,36/100553,0.3611111111111111,5.608712628290942,7.255151373496544,1.8226986301716455e-7,3.881960274046419e-6,2.931013698685871e-6,TraesCS2A03G0256300.1/TraesCS2A03G0256400.1/TraesCS2A03G0637400.1/TraesCS2B03G0351900.1/TraesCS2B03G0736800.1/TraesCS2D03G0267000.1/TraesCS2D03G0610400.1/TraesCS2D03G0610600.1/TraesCS3B03G0896700.1/TraesCS4A03G0204100.1/TraesCS4B03G0570700.1/TraesCS4D03G0504600.1/TraesCS7D03G0727800.1,13,Up,NAD(P)H dehydrogenase (quinone) activity,molecular_function,MF,3KO_vs_Tween
GO:0030048,GO:0030048,15/6474,48/100553,0.3125,4.853693620636392,7.0055030535913225,1.8938546546887037e-7,3.949476061132068e-6,2.981990443128266e-6,TraesCS3A03G0639300.6/TraesCS3A03G0639300.2/TraesCS3A03G0639300.1/TraesCS3A03G0639300.15/TraesCS3A03G0639300.9/TraesCS3A03G0639300.13/TraesCS3A03G0639300.14/TraesCS3A03G0639300.8/TraesCS3A03G0639300.3/TraesCS3A03G0639300.4/TraesCS3A03G0639300.7/TraesCS3A03G0639300.11/TraesCS3A03G0639300.12/TraesCS3A03G0639300.5/TraesCS3A03G0639300.10,15,Up,actin filament-based movement,biological_process,BP,3KO_vs_Tween
GO:0005802,GO:0005802,10/6474,21/100553,0.47619047619047616,7.396104564779263,7.6896823318915555,2.215367305228327e-7,4.525678923537868e-6,3.4170434482361737e-6,TraesCS3D03G0433600.3/TraesCS3D03G0433600.2/TraesCS3D03G0433600.9/TraesCS3D03G0433600.4/TraesCS3D03G0433600.1/TraesCS3D03G0433600.7/TraesCS3D03G0433600.8/TraesCS3D03G0433600.5/TraesCS3D03G0433600.10/TraesCS3D03G0433600.6,10,Up,trans-Golgi network,cellular_component,CC,3KO_vs_Tween
GO:0008061,GO:0008061,22/6474,99/100553,0.2222222222222222,3.451515463563656,6.4018276054917616,2.681009483106209e-7,5.3673809851786295e-6,4.052557492358438e-6,TraesCS1A03G0646400.1/TraesCS1B03G0732500.1/TraesCS1B03G0732400.1/TraesCS1D03G0604100.1/TraesCS2A03G0857500.1/TraesCS2D03G0798500.1/TraesCS2B03G0949900.1/TraesCS2B03G0950100.1/TraesCS2D03G0061200.1/TraesCS2D03G0798300.1/TraesCS2D03G0798400.1/TraesCS2D03G0798600.1/TraesCS2D03G1332100.1/TraesCS3A03G0663800.1/TraesCS3A03G0663900.1/TraesCS3B03G0757500.1/TraesCS3D03G0606700.1/TraesCS3D03G0606900.1/TraesCS3D03G0717500.1/TraesCS3D03G0717500.2/TraesCS6A03G0593800.1/TraesCS6D03G0494400.1,22,Up,chitin binding,molecular_function,MF,3KO_vs_Tween
GO:0140825,GO:0140825,14/6474,44/100553,0.3181818181818182,4.9419425955570535,6.860717163776353,3.762794974784376e-7,7.3854073916846295e-6,5.576236928576227e-6,TraesCS1B03G0259300.1/TraesCS1D03G0185500.1/TraesCS2B03G1538800.2/TraesCS2D03G0229000.1/TraesCS3B03G1103300.1/TraesCS3B03G1103400.1/TraesCS3B03G1445400.1/TraesCS3D03G0695200.1/TraesCS3D03G0695400.1/TraesCS3D03G0897300.1/TraesCS4A03G0155000.1/TraesCS4A03G0524800.1/TraesCS4D03G0233800.1/TraesCS5A03G0410800.1,14,Up,lactoperoxidase activity,molecular_function,MF,3KO_vs_Tween
GO:0042910,GO:0042910,41/6474,274/100553,0.14963503649635038,2.3241043906112946,5.757419411810348,4.6275704628380657e-7,8.878685769841972e-6,6.703713531464889e-6,TraesCS1B03G0576700.1/TraesCS2A03G0423200.2/TraesCS2A03G0423200.1/TraesCS2A03G0643900.1/TraesCS2A03G0961300.1/TraesCS2B03G0726800.1/TraesCS2B03G0773800.1/TraesCS2D03G0482300.2/TraesCS2D03G0482300.1/TraesCS2D03G0604900.1/TraesCS3A03G0673200.1/TraesCS3B03G0665800.2/TraesCS3B03G0665800.1/TraesCS3B03G0770000.1/TraesCS3B03G1404500.2/TraesCS3B03G1404500.1/TraesCS3B03G1405100.1/TraesCS3B03G1406200.3/TraesCS3B03G1406200.1/TraesCS3B03G1406200.2/TraesCS3D03G0614500.1/TraesCS3D03G1117400.2/TraesCS3D03G1117400.3/TraesCS3D03G1117400.1/TraesCS4A03G0646700.1/TraesCS4B03G0154500.1/TraesCS4D03G0130300.1/TraesCS5A03G0888000.2/TraesCS5A03G0888000.1/TraesCS5A03G0888100.1/TraesCS5D03G0372800.1/TraesCS5D03G0850500.1/TraesCS5D03G0914100.1/TraesCS6A03G0691400.1/TraesCS6B03G0785400.1/TraesCS6D03G0579700.1/TraesCS6D03G0883600.1/TraesCS7A03G0534800.1/TraesCS7A03G1206000.1/TraesCS7B03G1077500.1/TraesCS7D03G1146500.1,41,Up,xenobiotic transmembrane transporter activity,molecular_function,MF,3KO_vs_Tween
GO:1900366,GO:1900366,6/6474,7/100553,0.8571428571428571,13.312988216602674,8.546050264797147,4.7010024555606844e-7,8.878685769841972e-6,6.703713531464889e-6,TraesCS1B03G0233100.1/TraesCS1D03G0166200.1/TraesCS3B03G0961300.1/TraesCS3D03G0769200.1/TraesCS4B03G0546200.1/TraesCS4D03G0482900.1,6,Up,negative regulation of defense response to insect,biological_process,BP,3KO_vs_Tween
GO:0071949,GO:0071949,46/6474,325/100553,0.14153846153846153,2.198349849100544,5.6763103428448805,4.949623735728971e-7,9.175135850860556e-6,6.92754355215088e-6,TraesCS1D03G0995900.1/TraesCS1A03G1053400.1/TraesCS1B03G0598300.1/TraesCS1B03G1204700.1/TraesCS1B03G1254300.1/TraesCS1D03G0799200.1/TraesCS2B03G0143500.1/TraesCS2B03G0351300.1/TraesCS2B03G0421300.1/TraesCS2D03G0099700.1/TraesCS2D03G0265900.1/TraesCS2D03G0319500.1/TraesCS2D03G0857700.1/TraesCS3A03G0238600.1/TraesCS3A03G0298400.1/TraesCS3A03G0885500.1/TraesCS3B03G0305700.1/TraesCS3D03G0230100.1/TraesCS3D03G0303900.1/TraesCS3D03G0306000.1/TraesCS3D03G0812700.1/TraesCS4B03G0720800.1/TraesCS4B03G0997700.1/TraesCS4D03G0641800.1/TraesCS5A03G0245700.1/TraesCS5A03G0649400.1/TraesCS5A03G1012300.1/TraesCS5D03G0257500.1/TraesCS5D03G0615400.1/TraesCS5D03G0957600.1/TraesCS6D03G0765800.1/TraesCS6D03G0781400.1/TraesCS7A03G0783600.1/TraesCS7A03G0865400.1/TraesCS7B03G0355600.1/TraesCS7B03G0749300.1/TraesCS7B03G0861700.1/TraesCS7B03G1123600.1/TraesCS7B03G1123600.2/TraesCS7B03G1127300.2/TraesCS7B03G1127300.1/TraesCS7D03G0321800.1/TraesCS7D03G0748200.1/TraesCS7D03G0869900.1/TraesCS7D03G0870100.1/TraesCS7D03G0870600.1,46,Up,FAD binding,molecular_function,MF,3KO_vs_Tween
GO:1901137,GO:1901137,13/6474,40/100553,0.325,5.0478413654618475,6.717036682133725,7.436827846650859e-7,1.3535026680904563e-5,1.0219411280182425e-5,TraesCS2A03G0234000.1/TraesCS2B03G0321000.1/TraesCS4A03G0722800.1/TraesCS4B03G0070900.1/TraesCS5A03G0390300.1/TraesCS5B03G1130000.1/TraesCS7A03G0439100.2/TraesCS7A03G0439100.1/TraesCS7A03G1134800.1/TraesCS7B03G0248000.1/TraesCS7B03G0248000.2/TraesCS7B03G0993300.1/TraesCS7D03G0425700.1,13,Up,carbohydrate derivative biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0009813,GO:0009813,27/6474,149/100553,0.18120805369127516,2.8144907974696927,5.814438141663789,1.0030358720626494e-6,1.7929266213119857e-5,1.3537213461296659e-5,TraesCS2A03G0068700.1/TraesCS2B03G1277100.1/TraesCS2B03G1536600.1/TraesCS2D03G0079000.3/TraesCS2D03G0079000.1/TraesCS2D03G0079000.2/TraesCS2D03G0079000.4/TraesCS2D03G1076200.2/TraesCS2D03G1076200.1/TraesCS3D03G0544800.1/TraesCS3D03G1105100.1/TraesCS4A03G1085400.1/TraesCS4A03G1092700.1/TraesCS5D03G1074300.1/TraesCS5D03G1074400.1/TraesCS5D03G1074800.2/TraesCS5D03G1074900.1/TraesCS5D03G1075000.1/TraesCS6A03G0592900.1/TraesCS6A03G0783400.1/TraesCS6A03G0855700.1/TraesCS6B03G0025000.1/TraesCS6B03G1024000.1/TraesCS6D03G0662600.1/TraesCS7A03G0821400.1/TraesCS7D03G0105900.1/TraesCS7D03G0805700.1,27,Up,flavonoid biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0019310,GO:0019310,5/6474,5/100553,1,15.531819586036454,8.524200165061163,1.1047411239122706e-6,1.8743150254850554e-5,1.4151723942355225e-5,TraesCS7A03G0874200.2/TraesCS7A03G0874200.1/TraesCS7B03G0737900.2/TraesCS7B03G0737900.1/TraesCS7D03G0860400.1,5,Up,inositol catabolic process,biological_process,BP,3KO_vs_Tween
GO:0050113,GO:0050113,5/6474,5/100553,1,15.531819586036454,8.524200165061163,1.1047411239122706e-6,1.8743150254850554e-5,1.4151723942355225e-5,TraesCS7A03G0874200.2/TraesCS7A03G0874200.1/TraesCS7B03G0737900.2/TraesCS7B03G0737900.1/TraesCS7D03G0860400.1,5,Up,inositol oxygenase activity,molecular_function,MF,3KO_vs_Tween
GO:0051020,GO:0051020,5/6474,5/100553,1,15.531819586036454,8.524200165061163,1.1047411239122706e-6,1.8743150254850554e-5,1.4151723942355225e-5,TraesCS7A03G1173200.1/TraesCS7B03G1043300.2/TraesCS7B03G1043300.1/TraesCS7B03G1043300.3/TraesCS7D03G1117600.1,5,Up,GTPase binding,molecular_function,MF,3KO_vs_Tween
GO:0006152,GO:0006152,7/6474,11/100553,0.6363636363636364,9.883885191114107,7.72966866034284,1.1971824183717233e-6,1.9328703238549918e-5,1.459383661105089e-5,TraesCS1B03G0187500.1/TraesCS7A03G0648000.2/TraesCS7A03G0648000.1/TraesCS7B03G0474200.4/TraesCS7B03G0474200.2/TraesCS7B03G0474200.1/TraesCS7D03G0627300.1,7,Up,purine nucleoside catabolic process,biological_process,BP,3KO_vs_Tween
GO:0042454,GO:0042454,7/6474,11/100553,0.6363636363636364,9.883885191114107,7.72966866034284,1.1971824183717233e-6,1.9328703238549918e-5,1.459383661105089e-5,TraesCS1B03G0187500.1/TraesCS7A03G0648000.2/TraesCS7A03G0648000.1/TraesCS7B03G0474200.4/TraesCS7B03G0474200.2/TraesCS7B03G0474200.1/TraesCS7D03G0627300.1,7,Up,ribonucleoside catabolic process,biological_process,BP,3KO_vs_Tween
GO:0047724,GO:0047724,7/6474,11/100553,0.6363636363636364,9.883885191114107,7.72966866034284,1.1971824183717233e-6,1.9328703238549918e-5,1.459383661105089e-5,TraesCS1B03G0187500.1/TraesCS7A03G0648000.2/TraesCS7A03G0648000.1/TraesCS7B03G0474200.4/TraesCS7B03G0474200.2/TraesCS7B03G0474200.1/TraesCS7D03G0627300.1,7,Up,inosine nucleosidase activity,molecular_function,MF,3KO_vs_Tween
GO:0050502,GO:0050502,8/6474,15/100553,0.5333333333333333,8.283637112552775,7.40055288990475,1.2545434230728735e-6,1.962184322649916e-5,1.4815167397472421e-5,TraesCS2A03G0983900.1/TraesCS2A03G0984100.1/TraesCS2A03G0984200.1/TraesCS2A03G1114300.1/TraesCS2B03G1092400.1/TraesCS2B03G1255600.1/TraesCS2D03G1060900.2/TraesCS2D03G1060900.1,8,Up,cis-zeatin O-beta-D-glucosyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0080036,GO:0080036,8/6474,15/100553,0.5333333333333333,8.283637112552775,7.40055288990475,1.2545434230728735e-6,1.962184322649916e-5,1.4815167397472421e-5,TraesCS2A03G0983900.1/TraesCS2A03G0984100.1/TraesCS2A03G0984200.1/TraesCS2A03G1114300.1/TraesCS2B03G1092400.1/TraesCS2B03G1255600.1/TraesCS2D03G1060900.2/TraesCS2D03G1060900.1,8,Up,regulation of cytokinin-activated signaling pathway,biological_process,BP,3KO_vs_Tween
GO:0010181,GO:0010181,30/6474,181/100553,0.16574585635359115,2.5743347380170913,5.561160568438685,1.8276347799818776e-6,2.8145575611720915e-5,2.1250878899222482e-5,TraesCS1A03G0037600.1/TraesCS1B03G0040100.1/TraesCS1B03G0040200.1/TraesCS1D03G0027100.1/TraesCS1D03G0027900.1/TraesCS1D03G0028000.1/TraesCS1D03G0028400.1/TraesCS1D03G0546800.1/TraesCS2A03G0256300.1/TraesCS2A03G0256400.1/TraesCS2A03G0637400.1/TraesCS2B03G0351900.1/TraesCS2B03G0736800.1/TraesCS2D03G0267000.1/TraesCS2D03G0610400.1/TraesCS2D03G0610600.1/TraesCS3D03G0616600.2/TraesCS3D03G0616600.1/TraesCS3A03G0675900.2/TraesCS3A03G0675900.1/TraesCS3B03G0772100.1/TraesCS3B03G0896700.1/TraesCS4A03G0204100.1/TraesCS4B03G0570700.1/TraesCS4D03G0504600.1/TraesCS6B03G0994700.1/TraesCS6B03G0994700.2/TraesCS6D03G0707800.2/TraesCS6D03G0707800.1/TraesCS7D03G0727800.1,30,Up,FMN binding,molecular_function,MF,3KO_vs_Tween
GO:0009699,GO:0009699,37/6474,251/100553,0.14741035856573706,2.2895510943559714,5.3660655872506196,2.338648784430062e-6,3.5469506563855934e-5,2.6780698998736593e-5,TraesCS1B03G0108400.1/TraesCS1B03G0108600.1/TraesCS1B03G0108600.2/TraesCS1B03G0108700.2/TraesCS1B03G0108700.1/TraesCS1D03G0078900.1/TraesCS1D03G0079200.1/TraesCS2A03G0454500.1/TraesCS2A03G0639800.1/TraesCS2A03G0922600.1/TraesCS2A03G0922800.1/TraesCS2A03G0922900.1/TraesCS2A03G1354300.1/TraesCS2B03G0540200.1/TraesCS2B03G1014000.1/TraesCS2B03G1014000.2/TraesCS2B03G1015000.1/TraesCS2B03G1015300.1/TraesCS2D03G0428000.1/TraesCS2D03G0862600.1/TraesCS2D03G0863100.1/TraesCS2D03G0863200.1/TraesCS2D03G0863300.1/TraesCS3A03G1032000.1/TraesCS4A03G0998200.1/TraesCS5A03G0925300.1/TraesCS5A03G0925400.1/TraesCS5A03G0925700.1/TraesCS5B03G0976000.1/TraesCS5D03G0884400.1/TraesCS5D03G0884500.1/TraesCS6A03G0613700.1/TraesCS6A03G0614100.1/TraesCS6B03G0758700.3/TraesCS6B03G0759200.1/TraesCS6D03G0526000.2/TraesCS7D03G0275300.1,37,Up,phenylpropanoid biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0019853,GO:0019853,13/6474,44/100553,0.29545454545454547,4.588946695874407,6.246348747953906,2.5149216861403237e-6,3.757368071382782e-5,2.836942294813437e-5,TraesCS4B03G0997700.1/TraesCS5A03G0245700.1/TraesCS5D03G0257500.1/TraesCS6D03G0765800.1/TraesCS7A03G0783600.1/TraesCS7A03G0874200.2/TraesCS7A03G0874200.1/TraesCS7B03G0355600.1/TraesCS7B03G0737900.2/TraesCS7B03G0737900.1/TraesCS7B03G0861700.1/TraesCS7D03G0748200.1/TraesCS7D03G0860400.1,13,Up,L-ascorbic acid biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0004420,GO:0004420,7/6474,12/100553,0.5833333333333334,9.060228091854599,7.3249002102728795,2.712150940520921e-6,3.878375844944917e-5,2.9283073312692052e-5,TraesCS5A03G0664200.1/TraesCS5B03G0703200.1/TraesCS5D03G0635100.1/TraesCS6A03G0741000.1/TraesCS6B03G0879400.1/TraesCS6B03G0879400.2/TraesCS6D03G0622300.1,7,Up,hydroxymethylglutaryl-CoA reductase (NADPH) activity,molecular_function,MF,3KO_vs_Tween
GO:0015936,GO:0015936,7/6474,12/100553,0.5833333333333334,9.060228091854599,7.3249002102728795,2.712150940520921e-6,3.878375844944917e-5,2.9283073312692052e-5,TraesCS5A03G0664200.1/TraesCS5B03G0703200.1/TraesCS5D03G0635100.1/TraesCS6A03G0741000.1/TraesCS6B03G0879400.1/TraesCS6B03G0879400.2/TraesCS6D03G0622300.1,7,Up,coenzyme A metabolic process,biological_process,BP,3KO_vs_Tween
GO:0050307,GO:0050307,7/6474,12/100553,0.5833333333333334,9.060228091854599,7.3249002102728795,2.712150940520921e-6,3.878375844944917e-5,2.9283073312692052e-5,TraesCS1B03G0290200.1/TraesCS1B03G0290200.2/TraesCS1B03G0290200.3/TraesCS1D03G0210000.2/TraesCS1D03G0210000.1/TraesCS1D03G0210000.4/TraesCS1D03G0210000.3,7,Up,sucrose-phosphate phosphatase activity,molecular_function,MF,3KO_vs_Tween
GO:0016831,GO:0016831,33/6474,216/100553,0.1527777777777778,2.372916881200014,5.2987804177175475,3.655983114335216e-6,5.1544212640134524e-5,3.8917655687067237e-5,TraesCS1A03G0121800.1/TraesCS1A03G0816200.1/TraesCS1B03G0165700.1/TraesCS1B03G0165900.1/TraesCS1D03G0116200.1/TraesCS2A03G1201000.1/TraesCS2A03G1201300.1/TraesCS2B03G0317100.1/TraesCS2B03G0317100.2/TraesCS2B03G1370600.1/TraesCS2B03G1370800.1/TraesCS2B03G1516800.1/TraesCS2D03G0234900.2/TraesCS2D03G0234900.1/TraesCS2D03G1156700.1/TraesCS2D03G1156900.1/TraesCS3B03G1463100.1/TraesCS3D03G0215400.1/TraesCS3D03G1091900.1/TraesCS4A03G0153700.1/TraesCS4A03G0170600.1/TraesCS4A03G1039100.1/TraesCS4A03G1070400.1/TraesCS4D03G0535800.1/TraesCS5A03G0456200.1/TraesCS5B03G0449300.1/TraesCS5D03G0421900.1/TraesCS7A03G0134700.1/TraesCS7A03G0935300.1/TraesCS7A03G0935400.1/TraesCS7D03G0120600.1/TraesCS7D03G0902600.1/TraesCS7D03G1187100.1,33,Up,carboxy-lyase activity,molecular_function,MF,3KO_vs_Tween
GO:0004348,GO:0004348,11/6474,33/100553,0.3333333333333333,5.177273195345484,6.2959166098951975,4.0035736072648305e-6,5.4898317546193084e-5,4.145012040398195e-5,TraesCS1D03G0492500.3/TraesCS1D03G0492500.5/TraesCS1D03G0492500.4/TraesCS1D03G0492500.1/TraesCS1A03G0494600.2/TraesCS1A03G0494600.1/TraesCS4B03G0201300.3/TraesCS4B03G0201300.1/TraesCS4B03G0201300.2/TraesCS4B03G0201300.4/TraesCS7D03G0753800.1,11,Up,glucosylceramidase activity,molecular_function,MF,3KO_vs_Tween
GO:0006680,GO:0006680,11/6474,33/100553,0.3333333333333333,5.177273195345484,6.2959166098951975,4.0035736072648305e-6,5.4898317546193084e-5,4.145012040398195e-5,TraesCS1D03G0492500.3/TraesCS1D03G0492500.5/TraesCS1D03G0492500.4/TraesCS1D03G0492500.1/TraesCS1A03G0494600.2/TraesCS1A03G0494600.1/TraesCS4B03G0201300.3/TraesCS4B03G0201300.1/TraesCS4B03G0201300.2/TraesCS4B03G0201300.4/TraesCS7D03G0753800.1,11,Up,glucosylceramide catabolic process,biological_process,BP,3KO_vs_Tween
GO:0004596,GO:0004596,8/6474,17/100553,0.47058823529411764,7.309091569899508,6.8244215914038975,4.215991812209982e-6,5.702983518948908e-5,4.3059489632528704e-5,TraesCS6B03G0842400.3/TraesCS6B03G0842400.2/TraesCS6B03G0842400.5/TraesCS6B03G0842400.4/TraesCS6B03G0842400.1/TraesCS6D03G0596200.2/TraesCS6D03G0596200.1/TraesCS6A03G0709300.2,8,Up,peptide alpha-N-acetyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0005507,GO:0005507,38/6474,272/100553,0.13970588235294118,2.169886559813916,5.068205705968126,6.284883357359779e-6,8.388224320956185e-5,6.333398246434135e-5,TraesCS1A03G0104500.1/TraesCS1B03G0132800.1/TraesCS1D03G0091500.1/TraesCS3A03G0831400.1/TraesCS3A03G1048000.1/TraesCS3A03G1048700.1/TraesCS3B03G0476600.1/TraesCS3B03G0952700.1/TraesCS3B03G1212900.1/TraesCS3B03G1213000.1/TraesCS3D03G0762800.1/TraesCS4B03G0533000.1/TraesCS4D03G0473600.1/TraesCS5A03G0505600.1/TraesCS5A03G0702800.1/TraesCS5A03G0703000.1/TraesCS5B03G0508700.2/TraesCS5B03G0508700.1/TraesCS5B03G0740200.1/TraesCS5B03G0740500.1/TraesCS5D03G0472000.1/TraesCS5D03G0669400.1/TraesCS6A03G0131400.1/TraesCS6A03G0799400.1/TraesCS6A03G0799500.1/TraesCS6A03G0913800.1/TraesCS6B03G0173900.1/TraesCS6D03G0675000.1/TraesCS6D03G0834300.1/TraesCS7A03G0411200.1/TraesCS7B03G0214300.1/TraesCS7B03G0214600.1/TraesCS7B03G0215200.1/TraesCS7B03G0215200.2/TraesCS7D03G0397500.1/TraesCS7D03G0397900.1/TraesCS7D03G0851400.1/TraesCS7D03G0851600.1,38,Up,copper ion binding,molecular_function,MF,3KO_vs_Tween
GO:0009505,GO:0009505,18/6474,85/100553,0.21176470588235294,3.2890912064547786,5.538523966343058,6.543007245936524e-6,8.617829280503238e-5,6.506757898313607e-5,TraesCS1B03G0259300.1/TraesCS1D03G0185500.1/TraesCS2B03G1538800.2/TraesCS2D03G0229000.1/TraesCS3B03G1103300.1/TraesCS3B03G1103400.1/TraesCS3B03G1445400.1/TraesCS3D03G0695200.1/TraesCS3D03G0695400.1/TraesCS3D03G0897300.1/TraesCS4A03G0155000.1/TraesCS4A03G0524800.1/TraesCS4D03G0233800.1/TraesCS4D03G0536300.2/TraesCS4D03G0536300.1/TraesCS5A03G0410800.1/TraesCS5B03G0459300.1/TraesCS7D03G0848600.1,18,Up,plant-type cell wall,cellular_component,CC,3KO_vs_Tween
GO:0004499,GO:0004499,25/6474,148/100553,0.16891891891891891,2.6236181733169683,5.185282821353231,9.027465237327563e-6,1.1735704808525832e-4,8.860861299249748e-5,TraesCS1A03G0556900.1/TraesCS2A03G0138700.1/TraesCS2B03G0193600.1/TraesCS2D03G0137200.1/TraesCS4A03G0011000.1/TraesCS4A03G0011200.1/TraesCS4B03G0783000.1/TraesCS4B03G0783300.1/TraesCS4B03G0783600.1/TraesCS4B03G0947100.1/TraesCS4B03G0953300.1/TraesCS4B03G0953400.1/TraesCS4D03G0703000.1/TraesCS4D03G0827800.1/TraesCS4D03G0827900.1/TraesCS5A03G0486900.1/TraesCS5A03G1248100.1/TraesCS5A03G1254100.2/TraesCS5A03G1254100.1/TraesCS5B03G0875600.2/TraesCS5B03G0875600.1/TraesCS7A03G1341700.1/TraesCS7A03G1341700.2/TraesCS7D03G0136300.1/TraesCS7D03G1269100.1,25,Up,"N,N-dimethylaniline monooxygenase activity",molecular_function,MF,3KO_vs_Tween
GO:0015112,GO:0015112,13/6474,49/100553,0.2653061224489796,4.120686828948447,5.731811672265301,9.387304534388482e-6,1.2047040819131886e-4,9.095930709434455e-5,TraesCS6A03G0070800.1/TraesCS6A03G0072700.1/TraesCS6A03G0073200.1/TraesCS6A03G0074200.1/TraesCS6A03G0074300.1/TraesCS6B03G0102800.1/TraesCS6B03G0105200.1/TraesCS6B03G0694500.1/TraesCS6D03G0071500.1/TraesCS6D03G0074700.1/TraesCS6D03G0074900.1/TraesCS6D03G0075500.1/TraesCS6D03G0075600.1,13,Up,nitrate transmembrane transporter activity,molecular_function,MF,3KO_vs_Tween
GO:0008378,GO:0008378,8/6474,19/100553,0.42105263157894735,6.539713509910086,6.334946954036486,1.1662618026812337e-5,1.4777570436505253e-4,1.1157574607929725e-4,TraesCS4A03G0722800.1/TraesCS4B03G0070900.1/TraesCS5B03G1130000.1/TraesCS7A03G0439100.2/TraesCS7A03G0439100.1/TraesCS7B03G0248000.1/TraesCS7B03G0248000.2/TraesCS7D03G0425700.1,8,Up,galactosyltransferase activity,molecular_function,MF,3KO_vs_Tween
GO:0004427,GO:0004427,13/6474,51/100553,0.2549019607843137,3.9590912670289,5.544871092009907,1.5079423518595625e-5,1.8868128677642775e-4,1.4246086955725868e-4,TraesCS1A03G0652700.1/TraesCS1A03G0691200.1/TraesCS1A03G0845600.1/TraesCS1B03G0740400.1/TraesCS1D03G0610700.1/TraesCS1D03G0655000.1/TraesCS1D03G0813700.1/TraesCS1D03G0813700.2/TraesCS3A03G1266000.1/TraesCS3B03G1510000.1/TraesCS3B03G1510300.1/TraesCS3D03G1190400.2/TraesCS3D03G1190400.1,13,Up,inorganic diphosphate phosphatase activity,molecular_function,MF,3KO_vs_Tween
GO:0009407,GO:0009407,17/6474,82/100553,0.2073170731707317,3.220011377592923,5.275663924280654,1.572797096671244e-5,1.9436665355159448e-4,1.4675351727224862e-4,TraesCS1B03G0574000.1/TraesCS1B03G0574900.1/TraesCS1D03G0486700.1/TraesCS2A03G0369600.1/TraesCS2B03G0483900.1/TraesCS2B03G1436700.1/TraesCS2D03G1209400.1/TraesCS3A03G1018700.1/TraesCS3A03G1019600.1/TraesCS3B03G1165300.1/TraesCS3D03G0945900.1/TraesCS3D03G0946200.1/TraesCS3D03G0946300.1/TraesCS3D03G0946800.1/TraesCS5B03G0512200.1/TraesCS7D03G0069600.1/TraesCS7D03G1166300.1,17,Up,toxin catabolic process,biological_process,BP,3KO_vs_Tween
GO:0006950,GO:0006950,56/6474,482/100553,0.11618257261410789,1.8045267568839034,4.644567186492463,1.645998273514358e-5,2.009322282668137e-4,1.517107522956751e-4,TraesCS1B03G0259300.1/TraesCS1B03G0748100.1/TraesCS1B03G0819300.1/TraesCS1B03G1244200.1/TraesCS1B03G1244300.1/TraesCS1D03G0175300.1/TraesCS1D03G0185500.1/TraesCS1D03G0617400.1/TraesCS1D03G0681300.1/TraesCS1D03G0681300.2/TraesCS1D03G1007900.1/TraesCS1D03G1008000.1/TraesCS2A03G0463400.1/TraesCS2A03G0948800.1/TraesCS2A03G1307500.1/TraesCS2B03G1538800.2/TraesCS2D03G0193600.1/TraesCS2D03G0352200.1/TraesCS2D03G0469600.1/TraesCS2D03G1099200.1/TraesCS3A03G0079200.1/TraesCS3A03G0245800.1/TraesCS3A03G1137900.1/TraesCS3B03G0100600.1/TraesCS3B03G0100800.1/TraesCS3B03G0100900.1/TraesCS3B03G0312300.1/TraesCS3B03G1323800.1/TraesCS3B03G1445400.1/TraesCS3D03G0072900.1/TraesCS3D03G0073000.1/TraesCS3D03G0073100.2/TraesCS3D03G0073100.1/TraesCS3D03G0238500.1/TraesCS3D03G0238700.1/TraesCS3D03G0695200.1/TraesCS3D03G0695400.1/TraesCS3D03G1058700.1/TraesCS4A03G0042200.1/TraesCS4A03G0261700.1/TraesCS4B03G0504300.1/TraesCS4B03G0544200.1/TraesCS4D03G0450000.1/TraesCS4D03G0481800.1/TraesCS5A03G0007000.1/TraesCS5A03G0425000.3/TraesCS5B03G0299900.1/TraesCS5B03G0552600.1/TraesCS5D03G0009200.1/TraesCS5D03G0389800.1/TraesCS6A03G0357400.1/TraesCS6D03G0588500.1/TraesCS7A03G0348800.4/TraesCS7A03G0348800.3/TraesCS7B03G0291000.1/TraesCS7D03G0861600.1,56,Up,response to stress,biological_process,BP,3KO_vs_Tween
GO:0004048,GO:0004048,4/6474,4/100553,1,15.531819586036454,7.624238495824043,1.716856495645361e-5,2.0705703037843452e-4,1.563351888235091e-4,TraesCS4B03G0827500.1/TraesCS4D03G0738100.1/TraesCS5A03G1156600.1/TraesCS5A03G1156600.2,4,Up,anthranilate phosphoribosyltransferase activity,molecular_function,MF,3KO_vs_Tween
